slug,theorem,display_title,family,bounty_usd,bounty_alpha,bounty_available,attempts,tractability,defect_signs,ams,url,lean_type,formalized_task_id,counterexample_task_id
erdos25-erdos-25,Erdos25.erdos_25,Erdős problem 25,erdos,3341.65,5538.519094,True,0,2.0,nat_domain|existential,11,https://conjectures.io/problems/erdos25-erdos-25,"True ↔
  ∀ (seq_n : ℕ → ℕ) (seq_a : ℕ → ℤ),
    (∀ (i : ℕ), 0 < seq_n i) →
      StrictMono seq_n → ∃ d, {x | ∀ (i : ℕ), ↑x < ↑(seq_n i) ∨ ¬↑x ≡ seq_a i [ZMOD ↑(seq_n i)]}.HasLogDensity d",fc-8432eac9-erdos25-erdos-25-b39e4d2726-formalized-v1,fc-8432eac9-erdos25-erdos-25-d9f3d0b68f-counterexample-v1
erdos317-erdos-317-variants-claim2,Erdos317.erdos_317.variants.claim2,Erdős problem 317 - claim 2,erdos,3341.65,5538.519094,True,0,2.0,rational_domain|nat_domain|asymptotic|bounded_finite_range,11,https://conjectures.io/problems/erdos317-erdos-317-variants-claim2,"True ↔
  ∀ᶠ (n : ℕ) in Filter.atTop,
    ∀ (δ : Fin n → ℚ),
      δ '' Set.univ ⊆ {-1, 0, 1} → |∑ k, δ k / (↑↑k + 1)| ≠ 0 → |∑ k, δ k / (↑↑k + 1)| > 1 / ↑((Finset.Icc 1 n).lcm id)",fc-8432eac9-variants-claim2-a3a2c46c00-formalized-v1,fc-8432eac9-variants-claim2-562d2b2392-counterexample-v1
erdos890-erdos-890-parts-b,Erdos890.erdos_890.parts.b,Erdős problem 890 - part b,erdos,3341.65,5538.519094,True,0,2.0,asymptotic|bounded_finite_range,11,https://conjectures.io/problems/erdos890-erdos-890-parts-b,"True ↔
  ∀ k ≥ 1,
    Filter.limsup
        (fun n =>
          (∑ i ∈ Finset.range k, ↑(ArithmeticFunction.cardDistinctFactors (n + i))) *
            (↑(Real.log (Real.log ↑n)) / ↑(Real.log ↑n)))
        Filter.atTop =
      1",fc-8432eac9-parts-b-65e964d8bf-formalized-v1,fc-8432eac9-parts-b-6b42e4ad9a-counterexample-v1
green44-green-44,Green44.green_44,Green's open problem 44,greens-open-problems,3341.65,5538.519094,True,1,2.0,nat_domain|bounded_finite_range,11,https://conjectures.io/problems/green44-green-44,"True ↔
  ∀ (N : ℕ) (p : Fin 1000 → ℕ) (A : (i : Fin 1000) → Finset (ZMod (p i))),
    have remaining := {x ∈ Finset.Icc 1 N | ∀ (i : Fin 1000), ↑x ∉ A i};
    (∀ (i : Fin 1000), Nat.Prime (p i)) →
      StrictMono p → p 999 ^ 10 < N ^ 9 → (∀ (i : Fin 1000), (A i).card = p i / 2) → 10 * remaining.card ≤ N",fc-8432eac9-green44-green-44-2629003ac1-formalized-v1,fc-8432eac9-green44-green-44-f21be00c87-counterexample-v1
erdos1056-erdos-1056,Erdos1056.erdos_1056,Erdős problem 1056,erdos,3341.65,5538.519094,True,0,1.5,nat_domain|existential,11,https://conjectures.io/problems/erdos1056-erdos-1056,"True ↔
  ∀ k ≥ 2,
    ∃ p, ∃ (_ : Nat.Prime p), ∃ boundaries, ∃ (_ : StrictMono boundaries), Erdos1056.AllModProdEqualsOne p boundaries",fc-8432eac9-erdos1056-erdos-1056-b4818ee7ef-formalized-v1,fc-8432eac9-erdos1056-erdos-1056-44d57d034a-counterexample-v1
erdos653-erdos-653,Erdos653.erdos_653,Erdős problem 653,erdos,3341.65,5538.519094,True,0,1.5,nat_domain|asymptotic|existential,5|52,https://conjectures.io/problems/erdos653-erdos-653,"True ↔
  ∃ o,
    o =o[Filter.atTop] 1 ∧
      ∀ᶠ (n : ℕ) in Filter.atTop, (1 - o n) * ↑n ≤ ↑(EuclideanGeometry.maximalDistinctDistancesFrom n)",fc-8432eac9-erdos653-erdos-653-15000f4d45-formalized-v1,fc-8432eac9-erdos653-erdos-653-42c9d5c2c1-counterexample-v1
erdos749-erdos-749,Erdos749.erdos_749,Erdős problem 749,erdos,3341.65,5538.519094,True,0,1.5,nat_domain|asymptotic|existential,11,https://conjectures.io/problems/erdos749-erdos-749,"True ↔
  ∀ ε > 0, ∃ A, 1 - ε ≤ (A + A).lowerDensity ∧ (Nat.cast ∘ AdditiveCombinatorics.sumRep A) =O[Filter.atTop] fun n => 1",fc-8432eac9-erdos749-erdos-749-3c9a49453b-formalized-v1,fc-8432eac9-erdos749-erdos-749-4af562f0f9-counterexample-v1
erdos91-erdos-91,Erdos91.erdos_91,Erdős problem 91,erdos,3341.65,5538.519094,True,0,1.5,nat_domain|asymptotic,52,https://conjectures.io/problems/erdos91-erdos-91,"(∀ᶠ (n : ℕ) in Filter.atTop, ¬Erdos91.UniqueMinimizer n) ↔ True",fc-8432eac9-erdos91-erdos-91-72553397e5-formalized-v1,fc-8432eac9-erdos91-erdos-91-c3048d4ed8-counterexample-v1
erdos962-erdos-962,Erdos962.erdos_962,Erdős problem 962,erdos,3341.65,5538.519094,True,0,1.5,nat_domain|asymptotic|existential,11,https://conjectures.io/problems/erdos962-erdos-962,"True ↔
  ∃ ε,
    (∀ δ > 0, ∀ᶠ (n : ℕ) in Filter.atTop, |ε n| < δ) ∧
      ∀ᶠ (n : ℕ) in Filter.atTop, Real.log ↑(Erdos962.k n) ≤ (Real.log ↑n).rpow (1 / 2 + ε n)",fc-8432eac9-erdos962-erdos-962-3ff4c60ed6-formalized-v1,fc-8432eac9-erdos962-erdos-962-b13bd74d1d-counterexample-v1
green36-green-36-variants-cks05,Green36.green_36.variants.cks05,Green's open problem 36 - cks 05,greens-open-problems,3341.65,5538.519094,True,0,1.5,nat_domain|asymptotic|existential,5|20,https://conjectures.io/problems/green36-green-36-variants-cks05,"True ↔
  ∀ ε > 0,
    ∃ᶠ (n : ℕ) in Filter.atTop,
      ∃ H x,
        ∃ (_ : Finite H),
          ∃ A B,
            ↑n ^ (2 - ε) ≤ ↑(Nat.card H) ∧
              ↑(Nat.card H) ≤ ↑n ^ (2 + ε) ∧
                (∀ (i : Fin n), ↑n ^ (2 - ε) ≤ ↑(A i).card * ↑(B i).card) ∧ Green36.SimultaneousDoubleProduct A B",fc-8432eac9-variants-cks05-00511ed23a-formalized-v1,fc-8432eac9-variants-cks05-3c59c51d97-counterexample-v1
erdos1113-erdos-1113-variants-filaseta-finch-kozek,Erdos1113.erdos_1113.variants.filaseta_finch_kozek,Erdős problem 1113 - filaseta finch kozek,erdos,3341.65,5538.519094,True,0,1.0,nat_domain,11,https://conjectures.io/problems/erdos1113-erdos-1113-variants-filaseta-finch-kozek,"∀ (k : ℕ), k.IsSierpinskiNumber → k.IsPerfectPower ∨ Erdos1113.HasFinitePrimeCoveringSet k",fc-8432eac9-variants-filaseta-finch-kozek-d272d865e9-formalized-v1,fc-8432eac9-variants-filaseta-finch-kozek-98f7855cfc-counterexample-v1
erdos138-erdos-138,Erdos138.erdos_138,Erdős problem 138,erdos,3341.65,5538.519094,True,0,1.0,asymptotic,11,https://conjectures.io/problems/erdos138-erdos-138,True ↔ Filter.Tendsto (fun k => ↑(Erdos138.W k) ^ (1 / ↑k)) Filter.atTop Filter.atTop,fc-8432eac9-erdos138-erdos-138-ac3a02d73a-formalized-v1,fc-8432eac9-erdos138-erdos-138-7e5b8fb929-counterexample-v1
erdos14-erdos-14-parts-i,Erdos14.erdos_14.parts.i,Erdős problem 14 - part i,erdos,3341.65,5538.519094,True,0,1.0,nat_domain|asymptotic,11,https://conjectures.io/problems/erdos14-erdos-14-parts-i,"True ↔ ∀ (A : Set ℕ), ∀ ε > 0, Erdos14.almostSquareRoot ε =O[Filter.atTop] Erdos14.nonUniqueSumCount A",fc-8432eac9-parts-i-8313191e7a-formalized-v1,fc-8432eac9-parts-i-ae1509e8f5-counterexample-v1
erdos168-erdos-168-parts-ii,Erdos168.erdos_168.parts.ii,Erdős problem 168 - part ii,erdos,3341.65,5538.519094,True,0,1.0,asymptotic,5|11,https://conjectures.io/problems/erdos168-erdos-168-parts-ii,True ↔ Irrational (Filter.limsup (fun N => ↑(Erdos168.F N) / ↑N) Filter.atTop),fc-8432eac9-parts-ii-d82e963a09-formalized-v1,fc-8432eac9-parts-ii-d8a04edc99-counterexample-v1
erdos18-erdos-18b,Erdos18.erdos_18b,Erdős problem 18 - b,erdos,3341.65,5538.519094,True,0,1.0,nat_domain|asymptotic,11,https://conjectures.io/problems/erdos18-erdos-18b,"True ↔ ∀ (ε : ℝ), 0 < ε → ∀ᶠ (n : ℕ) in Filter.atTop, ↑(Erdos18.practicalH n.factorial) < ↑n ^ ε",fc-8432eac9-erdos18-erdos-18b-9bd94d8707-formalized-v1,fc-8432eac9-erdos18-erdos-18b-c45e6e4118-counterexample-v1
erdos263-erdos-263-parts-i,Erdos263.erdos_263.parts.i,Erdős problem 263 - part i,erdos,3341.65,5538.519094,True,0,1.0,,11,https://conjectures.io/problems/erdos263-erdos-263-parts-i,True ↔ Erdos263.IsIrrationalitySequence fun n => 2 ^ 2 ^ n,fc-8432eac9-parts-i-93d641bef3-formalized-v1,fc-8432eac9-parts-i-a5c90ee305-counterexample-v1
erdos30-erdos-30,Erdos30.erdos_30,Erdős problem 30,erdos,3341.65,5538.519094,True,0,1.0,asymptotic,11,https://conjectures.io/problems/erdos30-erdos-30,"True ↔ ∀ ε > 0, (fun N => ↑(Erdos30.h N) - √↑N) =O[Filter.atTop] fun N => ↑N ^ ε",fc-8432eac9-erdos30-erdos-30-933ffdb7db-formalized-v1,fc-8432eac9-erdos30-erdos-30-1f33f465b5-counterexample-v1
erdos304-upper-bound,Erdos304.upper_bound,Erdős problem 304 - upper bound,erdos,3341.65,5538.519094,True,0,1.0,asymptotic,11,https://conjectures.io/problems/erdos304-upper-bound,True ↔ (fun b => ↑(Erdos304.smallestCollectionTo b)) =O[Filter.atTop] fun b => Real.log (Real.log ↑b),fc-8432eac9-erdos304-upper-bound-cfbe65b43e-formalized-v1,fc-8432eac9-erdos304-upper-bound-22358ace37-counterexample-v1
erdos323-erdos-323-parts-i,Erdos323.erdos_323.parts.i,Erdős problem 323 - part i,erdos,3341.65,5538.519094,True,0,1.0,asymptotic,11,https://conjectures.io/problems/erdos323-erdos-323-parts-i,"True ↔ ∀ k ≥ 1, ∀ ε > 0, (fun x => ↑x ^ (1 - ε)) =O[Filter.atTop] fun x => ↑(Erdos323.f k k x)",fc-8432eac9-parts-i-87fdc371c0-formalized-v1,fc-8432eac9-parts-i-a1d2d2ca49-counterexample-v1
erdos323-erdos-323-parts-ii,Erdos323.erdos_323.parts.ii,Erdős problem 323 - part ii,erdos,3341.65,5538.519094,True,0,1.0,nat_domain|asymptotic,11,https://conjectures.io/problems/erdos323-erdos-323-parts-ii,"True ↔ ∀ (k m : ℕ), 1 ≤ m → m < k → (fun x => ↑x ^ (↑m / ↑k)) =O[Filter.atTop] fun x => ↑(Erdos323.f k m x)",fc-8432eac9-parts-ii-2c21d52a63-formalized-v1,fc-8432eac9-parts-ii-e3b636ab6b-counterexample-v1
erdos410-erdos-410,Erdos410.erdos_410,Erdős problem 410,erdos,3341.65,5538.519094,True,0,1.0,asymptotic,11,https://conjectures.io/problems/erdos410-erdos-410,"True ↔ ∀ n > 1, Filter.Tendsto (fun k => ↑((⇑(ArithmeticFunction.sigma 1))^[k] n) ^ (1 / ↑k)) Filter.atTop Filter.atTop",fc-8432eac9-erdos410-erdos-410-a64f6130b3-formalized-v1,fc-8432eac9-erdos410-erdos-410-fdf5db21e4-counterexample-v1
erdos413-erdos-413-parts-i,Erdos413.erdos_413.parts.i,Erdős problem 413 - part i,erdos,3341.65,5538.519094,True,0,1.0,,11,https://conjectures.io/problems/erdos413-erdos-413-parts-i,True ↔ {n | Erdos413.IsBarrier (fun m => ↑(ArithmeticFunction.cardDistinctFactors m)) n}.Infinite,fc-8432eac9-parts-i-49631db9cf-formalized-v1,fc-8432eac9-parts-i-2dd976f4c6-counterexample-v1
erdos828-erdos-828,Erdos828.erdos_828,Erdős problem 828,erdos,3341.65,5538.519094,True,0,1.0,,11,https://conjectures.io/problems/erdos828-erdos-828,"True ↔ ∀ (a : ℤ), {n | ↑n.totient ∣ ↑n + a}.Infinite",fc-8432eac9-erdos828-erdos-828-cbbc2d3106-formalized-v1,fc-8432eac9-erdos828-erdos-828-18f44de46a-counterexample-v1
erdos933-erdos-933,Erdos933.erdos_933,Erdős problem 933,erdos,3341.65,5538.519094,True,0,1.0,asymptotic,11,https://conjectures.io/problems/erdos933-erdos-933,True ↔ Filter.limsup (fun n => ↑↑(2 ^ Erdos933.k n * 3 ^ Erdos933.l n) / (↑↑n * ↑(Real.log ↑n))) Filter.atTop = ⊤,fc-8432eac9-erdos933-erdos-933-368f39fa18-formalized-v1,fc-8432eac9-erdos933-erdos-933-6b7b632481-counterexample-v1
erdos936-erdos-936-variants-factorial-add-one,Erdos936.erdos_936.variants.factorial_add_one,Erdős problem 936 - factorial add one,erdos,3341.65,5538.519094,True,0,1.0,,11,https://conjectures.io/problems/erdos936-erdos-936-variants-factorial-add-one,True ↔ Erdos936.EventuallyNotPowerful fun x => x.factorial + 1,fc-8432eac9-variants-factorial-add-one-3976dacc9c-formalized-v1,fc-8432eac9-variants-factorial-add-one-9274c2d272-counterexample-v1
erdos936-erdos-936-variants-factorial-sub-one,Erdos936.erdos_936.variants.factorial_sub_one,Erdős problem 936 - factorial sub one,erdos,3341.65,5538.519094,True,0,1.0,,11,https://conjectures.io/problems/erdos936-erdos-936-variants-factorial-sub-one,True ↔ Erdos936.EventuallyNotPowerful fun x => x.factorial - 1,fc-8432eac9-variants-factorial-sub-one-4056cffa83-formalized-v1,fc-8432eac9-variants-factorial-sub-one-c9b0bc0a5b-counterexample-v1
erdos950-erdos-950-parts-iii,Erdos950.erdos_950.parts.iii,Erdős problem 950 - part iii,erdos,3341.65,5538.519094,True,0,1.0,asymptotic,11,https://conjectures.io/problems/erdos950-erdos-950-parts-iii,True ↔ Erdos950.f =o[Filter.atTop] fun n => Real.log (Real.log ↑n),fc-8432eac9-parts-iii-b8634d27c8-formalized-v1,fc-8432eac9-parts-iii-cb61edebf4-counterexample-v1
erdos979-erdos-979,Erdos979.erdos_979,Erdős problem 979,erdos,3341.65,5538.519094,True,0,1.0,asymptotic,11,https://conjectures.io/problems/erdos979-erdos-979,"True ↔ ∀ k ≥ 2, Filter.limsup (fun n => (Erdos979.solutionSet n k).encard) Filter.atTop = ⊤",fc-8432eac9-erdos979-erdos-979-53f9e65638-formalized-v1,fc-8432eac9-erdos979-erdos-979-a410549b4d-counterexample-v1
erdos98-erdos-98,Erdos98.erdos_98,Erdős problem 98,erdos,3341.65,5538.519094,True,0,1.0,asymptotic,52,https://conjectures.io/problems/erdos98-erdos-98,True ↔ Filter.Tendsto (fun n => ↑(Erdos98.h n) / ↑n) Filter.atTop Filter.atTop,fc-8432eac9-erdos98-erdos-98-d47c323f06-formalized-v1,fc-8432eac9-erdos98-erdos-98-476a1ab3c5-counterexample-v1
erdos287-erdos-287,Erdos287.erdos_287,Erdős problem 287,erdos,3341.65,5538.519094,True,0,0.0,nat_domain,11,https://conjectures.io/problems/erdos287-erdos-287,"True ↔
  ∀ (k : ℕ) (hk : 2 ≤ k) (s : Fin k → ℕ), StrictMono s → 1 < s ⟨0, ⋯⟩ → ∑ i, 1 / ↑(s i) = 1 → 3 ≤ Erdos287.max_gap k s",fc-8432eac9-erdos287-erdos-287-5185cf5be4-formalized-v1,fc-8432eac9-erdos287-erdos-287-2af923e9e7-counterexample-v1
erdos495-erdos-495,Erdos495.erdos_495,Erdős problem 495,erdos,3341.65,5538.519094,True,0,0.0,asymptotic,11,https://conjectures.io/problems/erdos495-erdos-495,"True ↔ ∀ (α β : ℝ), Filter.liminf (fun n => ↑n * distToNearestInt (↑n * α) * distToNearestInt (↑n * β)) Filter.atTop = 0",fc-8432eac9-erdos495-erdos-495-f40f23eec4-formalized-v1,fc-8432eac9-erdos495-erdos-495-21671f0ee2-counterexample-v1
green39-green-39,Green39.green_39,Green's open problem 39,greens-open-problems,3341.65,5538.519094,True,0,0.0,asymptotic,5|60,https://conjectures.io/problems/green39-green-39,"True ↔
  Filter.Tendsto
    (fun p =>
      have k := (↑p).sqrt;
      have c := 100 * k;
      ↑(Green39.proportionCoverable (↑p) k c))
    Filter.atTop (nhds 1)",fc-8432eac9-green39-green-39-ef78bae10f-formalized-v1,fc-8432eac9-green39-green-39-5fcd9b62ed-counterexample-v1
green15-green-15,Green15.green_15,Green's open problem 15,greens-open-problems,,,False,1,2.5,existential,5|11,https://conjectures.io/problems/green15-green-15,"True ↔ ∃ K f, LipschitzWith K f ∧ {x | ∃ n, (↑n, f n) = x}.IsAPOfLengthFree 3",fc-8432eac9-green15-green-15-5a26c2afe7-formalized-v1,fc-8432eac9-green15-green-15-43fbbdad6c-counterexample-v1
erdos726-erdos-726,Erdos726.erdos_726,Erdős problem 726,erdos,,,False,1,2.0,nat_domain|asymptotic|bounded_finite_range,11,https://conjectures.io/problems/erdos726-erdos-726,"True ↔
  Asymptotics.IsEquivalent Filter.atTop
    (fun n => ∑ p ∈ Finset.range (n + 1) with Nat.Prime p ∧ ↑p / 2 < ↑n % ↑p, 1 / ↑p) fun n =>
    Real.log (Real.log ↑n) / 2",fc-8432eac9-erdos726-erdos-726-73c1161491-formalized-v1,fc-8432eac9-erdos726-erdos-726-30d77f8cbc-counterexample-v1
green47-green-47,Green47.green_47,Green's open problem 47,greens-open-problems,,,False,2,1.5,nat_domain|asymptotic|existential,11,https://conjectures.io/problems/green47-green-47,"True ↔
  ∀ (A : Set ℕ),
    (∀ᶠ (p : ℕ) in Filter.atTop, Nat.Prime p → ((fun a => ↑a) '' A).ncard ≤ (p + 1) / 2) →
      ((fun X => ↑(A ∩ Set.Iic X).ncard) =O[Filter.atTop] fun X => √↑X / Real.log ↑X ^ 100) ∨
        ∃ P, P.degree = 2 ∧ ∀ a ∈ A, ∃ z, ↑a = Polynomial.eval (↑z) P",fc-8432eac9-green47-green-47-0488c3119c-formalized-v1,fc-8432eac9-green47-green-47-d81343b4b6-counterexample-v1
green51-green-51-one-half,Green51.green_51.one_half,Green's open problem 51 - one half,greens-open-problems,,,False,1,1.5,nat_domain|asymptotic|existential,5|11,https://conjectures.io/problems/green51-green-51-one-half,"True ↔
  ∀ (k : ℝ),
    0 < k → ∃ c, ∀ᶠ (n : ℕ) in Filter.atTop, ∀ α > 1 / 2 - k / √↑n, α ≤ 1 → n ≤ Green51.guaranteedMaxCosetDim n α + c",fc-8432eac9-green-51-one-half-c1068fe73b-formalized-v1,fc-8432eac9-green-51-one-half-b59581cdc9-counterexample-v1
erdos196-erdos-196,Erdos196.erdos_196,Erdős problem 196,erdos,,,False,1,1.0,nat_domain,5|11,https://conjectures.io/problems/erdos196-erdos-196,"True ↔ ∀ (f : ℕ ≃ ℕ), HasMonotoneAP (⇑f) 4",fc-8432eac9-erdos196-erdos-196-86aba1324a-formalized-v1,fc-8432eac9-erdos196-erdos-196-b7454f0edd-counterexample-v1
erdos272-erdos-272-variants-szabo-strong,Erdos272.erdos_272.variants.szabo_strong,Erdős problem 272 - szabo strong,erdos,,,False,1,1.0,asymptotic,5,https://conjectures.io/problems/erdos272-erdos-272-variants-szabo-strong,(fun N => ↑(Erdos272.maxArithInterCard N) - ↑N ^ 2 / 2) =O[Filter.atTop] fun N => ↑N,fc-8432eac9-variants-szabo-strong-454001886c-formalized-v1,fc-8432eac9-variants-szabo-strong-5c11f5ac6d-counterexample-v1
erdos96-erdos-96,Erdos96.erdos_96,Erdős problem 96,erdos,,,False,1,1.0,asymptotic,52,https://conjectures.io/problems/erdos96-erdos-96,True ↔ (fun n => ↑(Erdos96.maxConvexUnitDistances n)) =O[Filter.atTop] fun n => ↑n,fc-8432eac9-erdos96-erdos-96-7849c466eb-formalized-v1,fc-8432eac9-erdos96-erdos-96-9f43077a0f-counterexample-v1
